GEOID,zip_code,filedEviction,medianIncome,state,county,tract,incomeLevel,Single-family homes,Small multi-unit buildings (2-4 units),Larger apartment complexes (5+ units),"Mobile homes, boats, RVs, etc.",majorHouseType,lowBurdan,moderateBurdan,costBurdan,highBurdan,burden,OwnerOccupied,RenterOccupied,LiveType,White Alone,Black Alone,Hispanic or Latino,American Indian or Alaska Native Alone,Asian Alone,Native Hawaiian or Pacific Islander Alone,Some other race,"Mixed race (exluding ""Some other race"")",Majority,medianIncome_scaled,filedEviction_scaled,cluster
04013111000,85016,1,105336,04,013,111000,High,0.637752587481518,0.0,0.0,0.0,Single-family homes,0.07210884353741497,0.3551020408163265,0.4666666666666667,0.08163265306122448,costBurdan,0.6723274548225561,0.32767254517744393,OwnerOccupied,0.8369257565861093,0.03091661223601132,0.1456564337034618,0.019377313302852167,0.011539298933159156,0.0,0.039407794469845416,0.037012845634661444,White Alone,0.5382473047253186,-0.5495012230756825,4
04013111000,85018,78,105336,04,013,111000,High,0.637752587481518,0.0,0.0,0.0,Single-family homes,0.07210884353741497,0.3551020408163265,0.4666666666666667,0.08163265306122448,costBurdan,0.6723274548225561,0.32767254517744393,OwnerOccupied,0.8369257565861093,0.03091661223601132,0.1456564337034618,0.019377313302852167,0.011539298933159156,0.0,0.039407794469845416,0.037012845634661444,White Alone,0.5382473047253186,0.7138143322584682,1
04013111100,85018,54,99787,04,013,111100,High,0.6412815126050421,0.0,0.003676470588235294,0.0,Single-family homes,0.09467455621301775,0.1893491124260355,0.5739644970414202,0.10355029585798817,costBurdan,0.7321888412017168,0.26781115879828327,OwnerOccupied,0.7394530421878313,0.05172779308882765,0.1562433750264999,0.0025439898240407037,0.06402374390502438,0.0,0.018655925376298496,0.08967564129743481,White Alone,0.3818936352056312,0.32005363968678485,1
04013111201,85008,112,53798,04,013,111201,Low,0.1796193497224425,0.01387787470261697,0.048770816812053926,0.0,Single-family homes,0.12244897959183673,0.15698587127158556,0.5353218210361067,0.18524332810047095,costBurdan,0.18416060701865317,0.8158393929813468,RenterOccupied,0.5599623765480483,0.09860479699012384,0.343627527825678,0.04263991221194545,0.004232638344568114,0.0,0.08433923812509798,0.18310079949835398,White Alone,-0.9139342450504335,1.2716419800683532,6
04013111201,85018,189,53798,04,013,111201,Low,0.1796193497224425,0.01387787470261697,0.048770816812053926,0.0,Single-family homes,0.12244897959183673,0.15698587127158556,0.5353218210361067,0.18524332810047095,costBurdan,0.18416060701865317,0.8158393929813468,RenterOccupied,0.5599623765480483,0.09860479699012384,0.343627527825678,0.04263991221194545,0.004232638344568114,0.0,0.08433923812509798,0.18310079949835398,White Alone,-0.9139342450504335,2.5349575354025036,2
04013111202,85007,1,70840,04,013,111202,Moderate,0.044571428571428574,0.0,0.0,0.0,Single-family homes,0.10885167464114832,0.25478468899521534,0.44258373205741625,0.17703349282296652,costBurdan,0.1127946127946128,0.8872053872053872,RenterOccupied,0.4371492704826038,0.10437710437710437,0.489337822671156,0.03479236812570146,0.011784511784511785,0.0,0.030303030303030304,0.2934904601571268,Hispanic or Latino,-0.43374335733111247,-0.5495012230756825,5
04013111202,85008,76,70840,04,013,111202,Moderate,0.044571428571428574,0.0,0.0,0.0,Single-family homes,0.10885167464114832,0.25478468899521534,0.44258373205741625,0.17703349282296652,costBurdan,0.1127946127946128,0.8872053872053872,RenterOccupied,0.4371492704826038,0.10437710437710437,0.489337822671156,0.03479236812570146,0.011784511784511785,0.0,0.030303030303030304,0.2934904601571268,Hispanic or Latino,-0.43374335733111247,0.6810009412108279,6
04013111203,85008,93,50833,04,013,111203,Low,0.003738317757009346,0.0,0.0,0.0,Single-family homes,0.12101313320825516,0.19324577861163228,0.4652908067542214,0.16135084427767354,costBurdan,0.006422018348623854,0.9935779816513761,RenterOccupied,0.2463302752293578,0.3876146788990826,0.23990825688073394,0.03302752293577982,0.01651376146788991,0.0,0.08256880733944955,0.13302752293577982,Black Alone,-0.9974787810255412,0.9599147651157703,6
04013111204,85008,59,87733,04,013,111204,High,0.09259259259259259,0.0,0.005376344086021506,0.005973715651135006,Single-family homes,0.122,0.458,0.3253333333333333,0.09466666666666666,moderateBurdan,0.15924799557644456,0.8407520044235555,RenterOccupied,0.40397899972368057,0.19922630560928434,0.33628074053605966,0.01906604034263609,0.023487151146725616,0.0,0.04061895551257253,0.2500690798563139,White Alone,0.042249170907503276,0.4020871173058856,1
04013111300,85008,237,75101,04,013,111300,Moderate,0.3964519861164674,0.0,0.008484381025838797,0.009255688391824142,Single-family homes,0.03949967083607637,0.3206056616194865,0.45687952600395,0.1382488479262673,costBurdan,0.4831423351602724,0.5168576648397276,RenterOccupied,0.48489877198805176,0.08596083637570527,0.44722867573846664,0.011450381679389313,0.01659475605708596,0.0,0.04646531695984069,0.3209425821440425,White Alone,-0.313681546946649,3.3224789205458705,2
04013111300,85023,1,75101,04,013,111300,Moderate,0.3964519861164674,0.0,0.008484381025838797,0.009255688391824142,Single-family homes,0.03949967083607637,0.3206056616194865,0.45687952600395,0.1382488479262673,costBurdan,0.4831423351602724,0.5168576648397276,RenterOccupied,0.48489877198805176,0.08596083637570527,0.44722867573846664,0.011450381679389313,0.01659475605708596,0.0,0.04646531695984069,0.3209425821440425,White Alone,-0.313681546946649,-0.5495012230756825,3
04013111401,85008,35,81150,04,013,111401,Moderate,0.5779376498800959,0.03357314148681055,0.0,0.0,Single-family homes,0.08641975308641975,0.2757201646090535,0.47530864197530864,0.16255144032921812,costBurdan,0.6820916242480333,0.3179083757519667,OwnerOccupied,0.30356316520129567,0.006247107820453493,0.7813512262841277,0.011337343822304488,0.01850994909763998,0.0,0.12170291531698288,0.4960666358167515,Hispanic or Latino,-0.14323942279372254,0.00832642473420222,1
04013111401,85009,1,81150,04,013,111401,Moderate,0.5779376498800959,0.03357314148681055,0.0,0.0,Single-family homes,0.08641975308641975,0.2757201646090535,0.47530864197530864,0.16255144032921812,costBurdan,0.6820916242480333,0.3179083757519667,OwnerOccupied,0.30356316520129567,0.006247107820453493,0.7813512262841277,0.011337343822304488,0.01850994909763998,0.0,0.12170291531698288,0.4960666358167515,Hispanic or Latino,-0.14323942279372254,-0.5495012230756825,3
04013111401,85018,2,81150,04,013,111401,Moderate,0.5779376498800959,0.03357314148681055,0.0,0.0,Single-family homes,0.08641975308641975,0.2757201646090535,0.47530864197530864,0.16255144032921812,costBurdan,0.6820916242480333,0.3179083757519667,OwnerOccupied,0.30356316520129567,0.006247107820453493,0.7813512262841277,0.011337343822304488,0.01850994909763998,0.0,0.12170291531698288,0.4960666358167515,Hispanic or Latino,-0.14323942279372254,-0.5330945275518624,3
04013111402,85008,90,62734,04,013,111402,Moderate,0.36187845303867405,0.0,0.0,0.0,Single-family homes,0.12878787878787878,0.24891774891774893,0.3463203463203463,0.22510822510822512,costBurdan,0.40498442367601245,0.5950155763239875,RenterOccupied,0.49478138222849083,0.1314527503526093,0.4067700987306065,0.03159379407616361,0.009873060648801129,0.02933709449929478,0.06572637517630465,0.2005641748942172,White Alone,-0.6621453838451845,0.9106946785443099,6
04013111501,85008,15,42813,04,013,111501,Low,0.3778409090909091,0.0,0.0,0.0,Single-family homes,0.16666666666666666,0.14840182648401826,0.4429223744292237,0.22146118721461186,costBurdan,0.4525583705911575,0.5474416294088426,RenterOccupied,0.45454545454545453,0.019374068554396422,0.7183308494783904,0.0,0.0,0.0,0.12916045702930948,0.37257824143070045,Hispanic or Latino,-1.223457593342696,-0.3198074857422006,5
04013111501,85014,1,42813,04,013,111501,Low,0.3778409090909091,0.0,0.0,0.0,Single-family homes,0.16666666666666666,0.14840182648401826,0.4429223744292237,0.22146118721461186,costBurdan,0.4525583705911575,0.5474416294088426,RenterOccupied,0.45454545454545453,0.019374068554396422,0.7183308494783904,0.0,0.0,0.0,0.12916045702930948,0.37257824143070045,Hispanic or Latino,-1.223457593342696,-0.5495012230756825,5
04013111502,85008,57,53714,04,013,111502,Low,0.5013428827215757,0.03401969561324977,0.0,0.023276633840644583,Single-family homes,0.034482758620689655,0.3448275862068966,0.4553752535496957,0.1206896551724138,costBurdan,0.460348506401138,0.539651493598862,RenterOccupied,0.5090564084871485,0.04674831809556667,0.6879420389856823,0.013972744523029153,0.021217871312747973,0.0,0.11022942901500776,0.2861825081938934,Hispanic or Latino,-0.9163011054288177,0.3692737262582453,5
04013111502,85014,1,53714,04,013,111502,Low,0.5013428827215757,0.03401969561324977,0.0,0.023276633840644583,Single-family homes,0.034482758620689655,0.3448275862068966,0.4553752535496957,0.1206896551724138,costBurdan,0.460348506401138,0.539651493598862,RenterOccupied,0.5090564084871485,0.04674831809556667,0.6879420389856823,0.013972744523029153,0.021217871312747973,0.0,0.11022942901500776,0.2861825081938934,Hispanic or Latino,-0.9163011054288177,-0.5495012230756825,5
04013111502,85016,48,53714,04,013,111502,Low,0.5013428827215757,0.03401969561324977,0.0,0.023276633840644583,Single-family homes,0.034482758620689655,0.3448275862068966,0.4553752535496957,0.1206896551724138,costBurdan,0.460348506401138,0.539651493598862,RenterOccupied,0.5090564084871485,0.04674831809556667,0.6879420389856823,0.013972744523029153,0.021217871312747973,0.0,0.11022942901500776,0.2861825081938934,Hispanic or Latino,-0.9163011054288177,0.22161346654386402,5
04013111601,85006,6,69215,04,013,111601,Moderate,0.4887063655030801,0.0,0.0,0.14681724845995894,Single-family homes,0.14084507042253522,0.4309859154929577,0.19436619718309858,0.2,moderateBurdan,0.6522008679479231,0.34779913205207685,OwnerOccupied,0.4149953717988275,0.006170934896636841,0.7078062326442456,0.06633755013884604,0.0064794816414686825,0.0,0.06510336315951867,0.4242517741437828,Hispanic or Latino,-0.4795308348891395,-0.4674677454565818,3
04013111601,85008,19,69215,04,013,111601,Moderate,0.4887063655030801,0.0,0.0,0.14681724845995894,Single-family homes,0.14084507042253522,0.4309859154929577,0.19436619718309858,0.2,moderateBurdan,0.6522008679479231,0.34779913205207685,OwnerOccupied,0.4149953717988275,0.006170934896636841,0.7078062326442456,0.06633755013884604,0.0064794816414686825,0.0,0.06510336315951867,0.4242517741437828,Hispanic or Latino,-0.4795308348891395,-0.25418070364692,3
04013111601,85016,2,69215,04,013,111601,Moderate,0.4887063655030801,0.0,0.0,0.14681724845995894,Single-family homes,0.14084507042253522,0.4309859154929577,0.19436619718309858,0.2,moderateBurdan,0.6522008679479231,0.34779913205207685,OwnerOccupied,0.4149953717988275,0.006170934896636841,0.7078062326442456,0.06633755013884604,0.0064794816414686825,0.0,0.06510336315951867,0.4242517741437828,Hispanic or Latino,-0.4795308348891395,-0.5330945275518624,3
04013111601,85018,1,69215,04,013,111601,Moderate,0.4887063655030801,0.0,0.0,0.14681724845995894,Single-family homes,0.14084507042253522,0.4309859154929577,0.19436619718309858,0.2,moderateBurdan,0.6522008679479231,0.34779913205207685,OwnerOccupied,0.4149953717988275,0.006170934896636841,0.7078062326442456,0.06633755013884604,0.0064794816414686825,0.0,0.06510336315951867,0.4242517741437828,Hispanic or Latino,-0.4795308348891395,-0.5495012230756825,3
04013111602,85006,60,63098,04,013,111602,Moderate,0.24030552291421856,0.0099882491186839,0.0035252643948296123,0.0,Single-family homes,0.06141732283464567,0.3015748031496063,0.3551181102362205,0.18188976377952756,costBurdan,0.3151842290542126,0.6848157709457874,RenterOccupied,0.34308943089430893,0.07015098722415795,0.7265969802555169,0.04692218350754936,0.006968641114982578,0.0,0.23182346109175378,0.27711962833914056,Hispanic or Latino,-0.6518889888721865,0.4184938128297057,1
04013111602,85016,42,63098,04,013,111602,Moderate,0.24030552291421856,0.0099882491186839,0.0035252643948296123,0.0,Single-family homes,0.06141732283464567,0.3015748031496063,0.3551181102362205,0.18188976377952756,costBurdan,0.3151842290542126,0.6848157709457874,RenterOccupied,0.34308943089430893,0.07015098722415795,0.7265969802555169,0.04692218350754936,0.006968641114982578,0.0,0.23182346109175378,0.27711962833914056,Hispanic or Latino,-0.6518889888721865,0.1231732934009432,5
04013111700,85006,20,93333,04,013,111700,High,0.5975609756097561,0.023954703832752614,0.0,0.0,Single-family homes,0.14614499424626007,0.3222094361334868,0.26237054085155354,0.07249712313003452,moderateBurdan,0.689365279529214,0.31063472047078605,OwnerOccupied,0.7315126050420168,0.017016806722689074,0.32142857142857145,0.0067226890756302525,0.010924369747899159,0.004201680672268907,0.08487394957983194,0.08802521008403362,White Alone,0.20003986279978103,-0.23777400812309987,4
04013111700,85007,1,93333,04,013,111700,High,0.5975609756097561,0.023954703832752614,0.0,0.0,Single-family homes,0.14614499424626007,0.3222094361334868,0.26237054085155354,0.07249712313003452,moderateBurdan,0.689365279529214,0.31063472047078605,OwnerOccupied,0.7315126050420168,0.017016806722689074,0.32142857142857145,0.0067226890756302525,0.010924369747899159,0.004201680672268907,0.08487394957983194,0.08802521008403362,White Alone,0.20003986279978103,-0.5495012230756825,4
04013111700,85009,1,93333,04,013,111700,High,0.5975609756097561,0.023954703832752614,0.0,0.0,Single-family homes,0.14614499424626007,0.3222094361334868,0.26237054085155354,0.07249712313003452,moderateBurdan,0.689365279529214,0.31063472047078605,OwnerOccupied,0.7315126050420168,0.017016806722689074,0.32142857142857145,0.0067226890756302525,0.010924369747899159,0.004201680672268907,0.08487394957983194,0.08802521008403362,White Alone,0.20003986279978103,-0.5495012230756825,4
04013111700,85014,6,93333,04,013,111700,High,0.5975609756097561,0.023954703832752614,0.0,0.0,Single-family homes,0.14614499424626007,0.3222094361334868,0.26237054085155354,0.07249712313003452,moderateBurdan,0.689365279529214,0.31063472047078605,OwnerOccupied,0.7315126050420168,0.017016806722689074,0.32142857142857145,0.0067226890756302525,0.010924369747899159,0.004201680672268907,0.08487394957983194,0.08802521008403362,White Alone,0.20003986279978103,-0.4674677454565818,4
04013111700,85034,1,93333,04,013,111700,High,0.5975609756097561,0.023954703832752614,0.0,0.0,Single-family homes,0.14614499424626007,0.3222094361334868,0.26237054085155354,0.07249712313003452,moderateBurdan,0.689365279529214,0.31063472047078605,OwnerOccupied,0.7315126050420168,0.017016806722689074,0.32142857142857145,0.0067226890756302525,0.010924369747899159,0.004201680672268907,0.08487394957983194,0.08802521008403362,White Alone,0.20003986279978103,-0.5495012230756825,4
04013111800,85003,1,96622,04,013,111800,High,0.3574677786201668,0.0667172100075815,0.1762699014404852,0.005686125852918878,Single-family homes,0.06352261790182868,0.25601539942252166,0.4340712223291627,0.11453320500481232,costBurdan,0.6098704778919161,0.390129522108084,OwnerOccupied,0.7454220634211701,0.014292094685127288,0.2085752568110764,0.002009825815096025,0.051138901295221084,0.0,0.019874944171505135,0.12773559624832515,White Alone,0.29271371737722773,-0.5495012230756825,4
04013111800,85004,65,96622,04,013,111800,High,0.3574677786201668,0.0667172100075815,0.1762699014404852,0.005686125852918878,Single-family homes,0.06352261790182868,0.25601539942252166,0.4340712223291627,0.11453320500481232,costBurdan,0.6098704778919161,0.390129522108084,OwnerOccupied,0.7454220634211701,0.014292094685127288,0.2085752568110764,0.002009825815096025,0.051138901295221084,0.0,0.019874944171505135,0.12773559624832515,White Alone,0.29271371737722773,0.5005272904488064,1
04013111800,85006,1,96622,04,013,111800,High,0.3574677786201668,0.0667172100075815,0.1762699014404852,0.005686125852918878,Single-family homes,0.06352261790182868,0.25601539942252166,0.4340712223291627,0.11453320500481232,costBurdan,0.6098704778919161,0.390129522108084,OwnerOccupied,0.7454220634211701,0.014292094685127288,0.2085752568110764,0.002009825815096025,0.051138901295221084,0.0,0.019874944171505135,0.12773559624832515,White Alone,0.29271371737722773,-0.5495012230756825,4
04013111800,85012,20,96622,04,013,111800,High,0.3574677786201668,0.0667172100075815,0.1762699014404852,0.005686125852918878,Single-family homes,0.06352261790182868,0.25601539942252166,0.4340712223291627,0.11453320500481232,costBurdan,0.6098704778919161,0.390129522108084,OwnerOccupied,0.7454220634211701,0.014292094685127288,0.2085752568110764,0.002009825815096025,0.051138901295221084,0.0,0.019874944171505135,0.12773559624832515,White Alone,0.29271371737722773,-0.23777400812309987,4
04013111800,85033,1,96622,04,013,111800,High,0.3574677786201668,0.0667172100075815,0.1762699014404852,0.005686125852918878,Single-family homes,0.06352261790182868,0.25601539942252166,0.4340712223291627,0.11453320500481232,costBurdan,0.6098704778919161,0.390129522108084,OwnerOccupied,0.7454220634211701,0.014292094685127288,0.2085752568110764,0.002009825815096025,0.051138901295221084,0.0,0.019874944171505135,0.12773559624832515,White Alone,0.29271371737722773,-0.5495012230756825,4
04013111800,85035,1,96622,04,013,111800,High,0.3574677786201668,0.0667172100075815,0.1762699014404852,0.005686125852918878,Single-family homes,0.06352261790182868,0.25601539942252166,0.4340712223291627,0.11453320500481232,costBurdan,0.6098704778919161,0.390129522108084,OwnerOccupied,0.7454220634211701,0.014292094685127288,0.2085752568110764,0.002009825815096025,0.051138901295221084,0.0,0.019874944171505135,0.12773559624832515,White Alone,0.29271371737722773,-0.5495012230756825,4
04013111800,85042,1,96622,04,013,111800,High,0.3574677786201668,0.0667172100075815,0.1762699014404852,0.005686125852918878,Single-family homes,0.06352261790182868,0.25601539942252166,0.4340712223291627,0.11453320500481232,costBurdan,0.6098704778919161,0.390129522108084,OwnerOccupied,0.7454220634211701,0.014292094685127288,0.2085752568110764,0.002009825815096025,0.051138901295221084,0.0,0.019874944171505135,0.12773559624832515,White Alone,0.29271371737722773,-0.5495012230756825,4
04013111900,85007,5,138241,04,013,111900,Very High,0.7508680555555556,0.0,0.0234375,0.0,Single-family homes,0.2923076923076923,0.23461538461538461,0.11153846153846154,0.25,lowBurdan,0.7717391304347826,0.22826086956521738,OwnerOccupied,0.6753507014028056,0.024448897795591184,0.3226452905811623,0.0,0.020841683366733466,0.007214428857715431,0.06212424849699399,0.1743486973947896,White Alone,1.4654085041387828,-0.48387444098040194,0
04013112100,85009,10,64375,04,013,112100,Moderate,0.6885406464250735,0.0,0.0,0.0,Single-family homes,0.14779874213836477,0.3553459119496855,0.3270440251572327,0.16981132075471697,moderateBurdan,0.6453013278855976,0.3546986721144024,OwnerOccupied,0.35739795918367345,0.05153061224489796,0.900765306122449,0.019387755102040816,0.017857142857142856,0.0,0.275765306122449,0.2280612244897959,Hispanic or Latino,-0.6159070757388939,-0.40184096336130126,3
04013112201,85009,14,57052,04,013,112201,Low,0.6092916984006093,0.0,0.0,0.0,Single-family homes,0.13450292397660818,0.37816764132553604,0.25146198830409355,0.1111111111111111,moderateBurdan,0.6377469906881672,0.36225300931183285,OwnerOccupied,0.2568330697989609,0.002484752654167608,0.858143212107522,0.0054212785181838715,0.005195391913259544,0.027332279195843686,0.32730969053535125,0.3754235373842331,Hispanic or Latino,-0.8222465822973135,-0.3362141812660207,5
04013112202,85009,23,46174,04,013,112202,Low,0.4782608695652174,0.0,0.006688963210702341,0.0,Single-family homes,0.07272727272727272,0.12857142857142856,0.2792207792207792,0.5194805194805194,highBurdan,0.5683671092476124,0.4316328907523876,OwnerOccupied,0.2633371169125993,0.03927355278093076,0.8083995459704881,0.025879682179341657,0.001362088535754824,0.0,0.3169125993189557,0.3452894438138479,Hispanic or Latino,-1.1287550012980632,-0.18855392155163944,5
04013112301,85009,43,49849,04,013,112301,Low,0.37333333333333335,0.0,0.0,0.0,Single-family homes,0.10007880220646179,0.16390858944050432,0.6209613869188337,0.11505122143420016,costBurdan,0.5243214663376806,0.4756785336623193,OwnerOccupied,0.23369756785336623,0.031194924215720832,0.9367289390200917,0.04229820232640113,0.0,0.0,0.22964399013041945,0.46316531547409234,Hispanic or Latino,-1.0252048597437557,0.13957998892476334,5
04013112301,85035,216,49849,04,013,112301,Low,0.37333333333333335,0.0,0.0,0.0,Single-family homes,0.10007880220646179,0.16390858944050432,0.6209613869188337,0.11505122143420016,costBurdan,0.5243214663376806,0.4756785336623193,OwnerOccupied,0.23369756785336623,0.031194924215720832,0.9367289390200917,0.04229820232640113,0.0,0.0,0.22964399013041945,0.46316531547409234,Hispanic or Latino,-1.0252048597437557,2.9779383145456477,2
04013112302,85009,16,60224,04,013,112302,Low,0.42801745031507515,0.021328162869607366,0.0,0.0,Single-family homes,0.11179577464788733,0.1936619718309859,0.48063380281690143,0.20158450704225353,costBurdan,0.4729710039341396,0.5270289960658604,RenterOccupied,0.36722505462490895,0.13896576839038602,0.6506919155134742,0.012964311726147123,0.027967953386744356,0.0,0.15251274581209032,0.29351784413692644,Hispanic or Latino,-0.7328694261040447,-0.3034007902183804,5
04013112302,85031,75,60224,04,013,112302,Low,0.42801745031507515,0.021328162869607366,0.0,0.0,Single-family homes,0.11179577464788733,0.1936619718309859,0.48063380281690143,0.20158450704225353,costBurdan,0.4729710039341396,0.5270289960658604,RenterOccupied,0.36722505462490895,0.13896576839038602,0.6506919155134742,0.012964311726147123,0.027967953386744356,0.0,0.15251274581209032,0.29351784413692644,Hispanic or Latino,-0.7328694261040447,0.6645942456870078,6
04013112302,85035,194,60224,04,013,112302,Low,0.42801745031507515,0.021328162869607366,0.0,0.0,Single-family homes,0.11179577464788733,0.1936619718309859,0.48063380281690143,0.20158450704225353,costBurdan,0.4729710039341396,0.5270289960658604,RenterOccupied,0.36722505462490895,0.13896576839038602,0.6506919155134742,0.012964311726147123,0.027967953386744356,0.0,0.15251274581209032,0.29351784413692644,Hispanic or Latino,-0.7328694261040447,2.6169910130216043,2
04013112302,85036,1,60224,04,013,112302,Low,0.42801745031507515,0.021328162869607366,0.0,0.0,Single-family homes,0.11179577464788733,0.1936619718309859,0.48063380281690143,0.20158450704225353,costBurdan,0.4729710039341396,0.5270289960658604,RenterOccupied,0.36722505462490895,0.13896576839038602,0.6506919155134742,0.012964311726147123,0.027967953386744356,0.0,0.15251274581209032,0.29351784413692644,Hispanic or Latino,-0.7328694261040447,-0.5495012230756825,5
04013112302,85301,1,60224,04,013,112302,Low,0.42801745031507515,0.021328162869607366,0.0,0.0,Single-family homes,0.11179577464788733,0.1936619718309859,0.48063380281690143,0.20158450704225353,costBurdan,0.4729710039341396,0.5270289960658604,RenterOccupied,0.36722505462490895,0.13896576839038602,0.6506919155134742,0.012964311726147123,0.027967953386744356,0.0,0.15251274581209032,0.29351784413692644,Hispanic or Latino,-0.7328694261040447,-0.5495012230756825,5
04013112401,85031,1,56846,04,013,112401,Low,0.6404230317273796,0.0,0.0,0.0,Single-family homes,0.0,0.42483660130718953,0.4477124183006536,0.09477124183006536,costBurdan,0.6458941901979877,0.35410580980201234,OwnerOccupied,0.25478740668614086,0.008763388510223954,0.9360597208698475,0.04495293735800065,0.0012982797792924375,0.0,0.3424212917883804,0.33787731256085685,Hispanic or Latino,-0.828051025606208,-0.5495012230756825,5
04013112401,85033,1,56846,04,013,112401,Low,0.6404230317273796,0.0,0.0,0.0,Single-family homes,0.0,0.42483660130718953,0.4477124183006536,0.09477124183006536,costBurdan,0.6458941901979877,0.35410580980201234,OwnerOccupied,0.25478740668614086,0.008763388510223954,0.9360597208698475,0.04495293735800065,0.0012982797792924375,0.0,0.3424212917883804,0.33787731256085685,Hispanic or Latino,-0.828051025606208,-0.5495012230756825,5
04013112401,85035,102,56846,04,013,112401,Low,0.6404230317273796,0.0,0.0,0.0,Single-family homes,0.0,0.42483660130718953,0.4477124183006536,0.09477124183006536,costBurdan,0.6458941901979877,0.35410580980201234,OwnerOccupied,0.25478740668614086,0.008763388510223954,0.9360597208698475,0.04495293735800065,0.0012982797792924375,0.0,0.3424212917883804,0.33787731256085685,Hispanic or Latino,-0.828051025606208,1.1075750248301517,6
04013112402,85035,9,76779,04,013,112402,Moderate,0.7588279489105936,0.0,0.0,0.0,Single-family homes,0.1806853582554517,0.49221183800623053,0.14018691588785046,0.18691588785046728,moderateBurdan,0.7290122392690915,0.27098776073090847,OwnerOccupied,0.3280468884675056,0.04568177900362007,0.9224271677297018,0.006205826581623858,0.0,0.0,0.2180658507153939,0.4019996552318566,Hispanic or Latino,-0.2664006931974986,-0.4182476588851214,3
04013112502,85035,15,77646,04,013,112502,Moderate,0.7105847520355293,0.005921539600296077,0.0,0.0,Single-family homes,0.195822454308094,0.4255874673629243,0.1409921671018277,0.1906005221932115,moderateBurdan,0.6735770140025459,0.32642298599745406,OwnerOccupied,0.3006001091107474,0.0030914711765775596,0.8572467721403891,0.07565011820330969,0.005819239861793053,0.0,0.33787961447535914,0.2725950172758683,Hispanic or Latino,-0.24197131286346205,-0.3198074857422006,3
04013112504,85031,1,68409,04,013,112504,Moderate,0.3646551724137931,0.0,0.0,0.0,Single-family homes,0.11668928086838534,0.14654002713704206,0.46132971506105835,0.18181818181818182,costBurdan,0.4398384925975774,0.5601615074024227,RenterOccupied,0.335752688172043,0.018548387096774192,0.814247311827957,0.021505376344086023,0.01935483870967742,0.0,0.24220430107526883,0.32016129032258067,Hispanic or Latino,-0.5022414237579209,-0.5495012230756825,5
04013112504,85033,156,68409,04,013,112504,Moderate,0.3646551724137931,0.0,0.0,0.0,Single-family homes,0.11668928086838534,0.14654002713704206,0.46132971506105835,0.18181818181818182,costBurdan,0.4398384925975774,0.5601615074024227,RenterOccupied,0.335752688172043,0.018548387096774192,0.814247311827957,0.021505376344086023,0.01935483870967742,0.0,0.24220430107526883,0.32016129032258067,Hispanic or Latino,-0.5022414237579209,1.993536583116439,6
04013112504,85035,10,68409,04,013,112504,Moderate,0.3646551724137931,0.0,0.0,0.0,Single-family homes,0.11668928086838534,0.14654002713704206,0.46132971506105835,0.18181818181818182,costBurdan,0.4398384925975774,0.5601615074024227,RenterOccupied,0.335752688172043,0.018548387096774192,0.814247311827957,0.021505376344086023,0.01935483870967742,0.0,0.24220430107526883,0.32016129032258067,Hispanic or Latino,-0.5022414237579209,-0.40184096336130126,5
04013112507,85035,100,42097,04,013,112507,Low,0.016981132075471698,0.062264150943396226,0.010377358490566037,0.0,Small multi-unit buildings (2-4 units),0.09844559585492228,0.1316062176165803,0.6062176165803109,0.1616580310880829,costBurdan,0.08496953283683141,0.9150304671631686,RenterOccupied,0.26878808395396075,0.07142857142857142,0.8716993906567366,0.0,0.008124576844955992,0.0,0.12186865267433988,0.523019634394042,Hispanic or Latino,-1.2436322603774945,1.0747616337825114,6
04013112507,85043,15,42097,04,013,112507,Low,0.016981132075471698,0.062264150943396226,0.010377358490566037,0.0,Small multi-unit buildings (2-4 units),0.09844559585492228,0.1316062176165803,0.6062176165803109,0.1616580310880829,costBurdan,0.08496953283683141,0.9150304671631686,RenterOccupied,0.26878808395396075,0.07142857142857142,0.8716993906567366,0.0,0.008124576844955992,0.0,0.12186865267433988,0.523019634394042,Hispanic or Latino,-1.2436322603774945,-0.3198074857422006,5
04013112508,85043,14,70469,04,013,112508,Moderate,0.33994708994708994,0.0,0.0,0.37566137566137564,Single-family homes,0.09302325581395349,0.20930232558139536,0.15813953488372093,0.5302325581395348,highBurdan,0.7026921576277799,0.2973078423722201,OwnerOccupied,0.2579008973858759,0.007803355442840421,0.9055793991416309,0.06593835349200156,0.004291845493562232,0.0,0.2520483808037456,0.41201716738197425,Hispanic or Latino,-0.4441969906689759,-0.3362141812660207,3
04013112510,85035,1,90929,04,013,112510,High,0.7952548330404218,0.0,0.0,0.0,Single-family homes,0.09871244635193133,0.4206008583690987,0.30472103004291845,0.1759656652360515,moderateBurdan,0.734769364664926,0.26523063533507396,OwnerOccupied,0.2417391304347826,0.13652173913043478,0.8102173913043478,0.002826086956521739,0.0,0.0,0.27695652173913043,0.33260869565217394,Hispanic or Latino,0.13230257292316752,-0.5495012230756825,4
04013112510,85043,73,90929,04,013,112510,High,0.7952548330404218,0.0,0.0,0.0,Single-family homes,0.09871244635193133,0.4206008583690987,0.30472103004291845,0.1759656652360515,moderateBurdan,0.734769364664926,0.26523063533507396,OwnerOccupied,0.2417391304347826,0.13652173913043478,0.8102173913043478,0.002826086956521739,0.0,0.0,0.27695652173913043,0.33260869565217394,Hispanic or Latino,0.13230257292316752,0.6317808546393675,1
